ID,Area,City,Restaurant,Price,Avg ratings,Total ratings,,Address,Delivery time,Food type,,,,,,,,,,,,,,,,,,,,,,
375881,Ghatkopar East,Mumbai,T3 Tasty Treat Town Family Restaurant,400,2.9,80,,Pestom Sagar Road No-4,57,Biryani,Tandoor,,,,,,,,,,,,,,,,,,,,,
375941,Bidhannagar,Kolkata,Namak,800,4.2,100,,Salt Lake,59,North Indian,Chinese,,,,,,,,,,,,,,,,,,,,,
375945,Koramangala,Bangalore,Brown Burger Co.,300,4.4,20,,Koramangala,60,American,Fast Food,,,,,,,,,,,,,,,,,,,,,
375967,Bkc,Mumbai,Olive Pizzeria,800,2.9,80,,Scruz Bandra East,48,Pizzas,Fast Food,,,,,,,,,,,,,,,,,,,,,
375985,Narotam Nagar,Surat,Food Adda,150,4,100,,Adajan,46,Pizzas,Mexican,,,,,,,,,,,,,,,,,,,,,
375997,Rohini,Delhi,Artinci - Indulge Guilt Free!,200,4.4,50,,Rohini,39,Ice Cream,Healthy Food,,,,,,,,,,,,,,,,,,,,,
376009,Frazer Town,Bangalore,Renuka Foods,300,2.9,80,,Frazer Town,54,Indian,Biryani,,,,,,,,,,,,,,,,,,,,,
376069,Annamalai Colony,Chennai,The Chinese Mealbox (Cmb),300,4,100,,Vadapalani,88,Chinese,,,,,,,,,,,,,,,,,,,,,,
376099,Anna Nagar,Chennai,Kerala Kitchen,200,4,100,,Annanagar,67,South Indian,Chinese,,,,,,,,,,,,,,,,,,,,,
376140,Bhowanipore,Kolkata,Kapoor Pind Dhabaa,300,4.1,20,,Bhawanipore,67,Indian,Chinese,,,,,,,,,,,,,,,,,,,,,
376161,Anna Nagar,Chennai,Chinese Wox,300,4.6,100,,Annanagar,68,Chinese,,,,,,,,,,,,,,,,,,,,,,
376168,Rajouri Garden,Delhi,White Cub,200,2.9,80,,Rajouri Garden,78,Ice Cream,,,,,,,,,,,,,,,,,,,,,,
376188,Dahin Nagar,Surat,Hello Shake,300,2.9,80,,Adajan,65,Beverages,Juices,,,,,,,,,,,,,,,,,,,,,
376190,Anna Nagar,Chennai,Madurai Military Hotel,300,4.2,100,,Annanagar,63,South Indian,Biryani,,,,,,,,,,,,,,,,,,,,,
376202,Anna Nagar,Chennai,Bangkok Bae,300,4.4,50,,Annanagar,68,Asian,Thai,,,,,,,,,,,,,,,,,,,,,
376239,Santacruz East,Mumbai,Merwans Cake Stop,400,4.5,500,,Scruz Bandra East,40,Bakery,Desserts,,,,,,,,,,,,,,,,,,,,,
376240,Topsia,Kolkata,Sabka Club,500,2.9,80,,Central Kolkata,76,Continental,Italian,,,,,,,,,,,,,,,,,,,,,
376244,Bandra Kurla Complex,Mumbai,Good Flippin' Burgers,600,4.6,100,,Scruz Bandra East,34,American,Fast Food,,,,,,,,,,,,,,,,,,,,,
376260,Nungambakkam,Chennai,Junior Kuppanna,400,4.1,1000,,Nungambakkam,59,Biryani,South Indian,,,,,,,,,,,,,,,,,,,,,
376269,Toli Chowki,Hyderabad,Baithak,450,3.7,20,,Tolichowki,71,Continental,Beverages,,,,,,,,,,,,,,,,,,,,,
376361,Park Street Area,Kolkata,Gupta Brothers,250,4.1,100,,Central Kolkata,46,Indian  North Indian  Chinese  Snacks  Chaat  Thalis  Combo,,,,,,,,,,,,,,,,,,,,,,
376364,Anna Nagar,Chennai,The New Punjab Club,300,4.6,20,,Annanagar,66,North Indian,,,,,,,,,,,,,,,,,,,,,,
376412,Wadgaon Sheri,Pune,Ice Cream Factory And Shahi Durbar,300,2.9,80,,Kalyani Nagar,66,Ice Cream,Desserts,,,,,,,,,,,,,,,,,,,,,
376424,Jadavpur,Kolkata,Fnf Food Centre,300,2.9,80,,Jadavpur,93,Fast Food,Pastas,,,,,,,,,,,,,,,,,,,,,
376436,Tagore Garden Extension,Delhi,Musafir By Imly,400,4,50,,Rajouri Garden,73,Indian,Chinese,,,,,,,,,,,,,,,,,,,,,
376466,Karve Nagar,Pune,Susha'S Cafe,400,2.9,80,,Kothrud,56,Fast Food,Pizzas,,,,,,,,,,,,,,,,,,,,,
376487,Washermanpet,Chennai,Hotel Pandian,300,3.7,100,,Washermenpet,61,Biryani,South Indian,,,,,,,,,,,,,,,,,,,,,
376491,Kilpauk,Chennai,London Dessert Co,300,3.8,100,,Kilpauk,40,Desserts,Beverages,,,,,,,,,,,,,,,,,,,,,
376615,Piplod,Surat,Enjoy,400,4.2,50,,Piplod,59,North Indian,Punjabi,,,,,,,,,,,,,,,,,,,,,
376616,Piplod,Surat,Sizzling Salsa,400,4.5,20,,Piplod,56,Mexican,Continental,,,,,,,,,,,,,,,,,,,,,
376629,Andheri East,Mumbai,Chine Dine,350,3.7,100,,Marol Sakinaka,56,Chinese,Thai,,,,,,,,,,,,,,,,,,,,,
376645,Koyambedu,Chennai,Firewood Briyani,350,2.9,80,,Arumbakkam,74,Biryani,Indian,,,,,,,,,,,,,,,,,,,,,
376664,Bhowanipore,Kolkata,Sharma Snacks Centre,300,4.4,100,,Central Kolkata,46,Snacks  Fast Food  Desserts  Beverages,,,,,,,,,,,,,,,,,,,,,,
376665,Sarvodaya Colony,Hyderabad,The Mirchiesz,300,3.8,100,,Kothapet & Dilsukhnagar,74,Chinese,Biryani,,,,,,,,,,,,,,,,,,,,,
376683,Sion,Mumbai,Royal Falooda And Juice Centre,300,3.9,20,,Matunga Wadala,53,Continental  Beverages  Ice Cream,,,,,,,,,,,,,,,,,,,,,,
376701,Baguiati,Kolkata,Rajgharana,300,2.9,80,,Lake Town,88,Indian  Chinese  South Indian  Bengali  Snacks,,,,,,,,,,,,,,,,,,,,,,
376908,Matunga Wadala,Mumbai,Shri Balaji Snacks Center,100,3.9,20,,Matunga Wadala,63,Indian,Snacks,,,,,,,,,,,,,,,,,,,,,
376913,Magarpatta,Pune,Malabar Food Centre,300,2.9,80,,Magarpatta,82,North Indian,Indian,,,,,,,,,,,,,,,,,,,,,
376914,Somajiguda & Khairtabad,Hyderabad,Theobroma,500,4.6,500,,Somajiguda & Khairtabad,52,Desserts,Bakery,,,,,,,,,,,,,,,,,,,,,
376952,South Kolkata,Kolkata,The Yellow Turtle,300,4.4,100,,South Kolkata,71,Asian,Chinese,,,,,,,,,,,,,,,,,,,,,
376990,Perambur,Chennai,Delight Cake Treat,400,2.9,80,,Perambur,53,Bakery,Desserts,,,,,,,,,,,,,,,,,,,,,
377056,T Nagar,Chennai,The Earthen Foods,300,3.3,20,,T Nagar,70,Biryani,Italian,,,,,,,,,,,,,,,,,,,,,
377065,Rajajinagar,Bangalore,Karavali Mess,250,4.3,20,,Rajajinagar,59,Indian,,,,,,,,,,,,,,,,,,,,,,
377134,T Nagar,Chennai,Subhodayam Restaurant,300,3.9,50,,T Nagar,64,Chinese,South Indian,,,,,,,,,,,,,,,,,,,,,
377149,Navrangpura,Ahmedabad,Tea Post  A Place To Talk,200,2.9,80,,Navrangpura,38,Indian,Beverages,,,,,,,,,,,,,,,,,,,,,
377176,Nehru Stadium Dark Kitchen Metro Manor Sydenhams,Chennai,Wow! Momo,300,4.2,100,,Sydenhams Road,30,Tibetan,Fast Food,,,,,,,,,,,,,,,,,,,,,
377203,Frazer Town,Bangalore,Amma'S Pastries,350,4.4,50,,Frazer Town,44,Bakery,Desserts,,,,,,,,,,,,,,,,,,,,,
377204,Salt Lake,Kolkata,Afraa Lounge,1500,4.2,20,,Salt Lake,69,Chinese,Continental,,,,,,,,,,,,,,,,,,,,,
377226,Powai,Mumbai,Tuliip'S Kitchen,200,2.9,80,,Powai,54,Thalis,Biryani,,,,,,,,,,,,,,,,,,,,,
377305,Santoshnagar & Saidabad,Hyderabad,Shawarma Station,289,3.1,20,,Santoshnagar & Saidabad,58,Arabian,Lebanese,,,,,,,,,,,,,,,,,,,,,
377312,Sinhgad Road,Pune,Culture Biryani And Grill,280,4.6,20,,Sinhgad Road,82,Indian,Continental,,,,,,,,,,,,,,,,,,,,,
377315,Kalyani Nagar,Pune,Rocomamas,1000,4.2,50,,Kalyani Nagar,59,American,Fast Food,,,,,,,,,,,,,,,,,,,,,
377316,Abids & Koti,Hyderabad,Ram Ki Bandi,300,4.1,100,,Himayath Nagar,28,South Indian,,,,,,,,,,,,,,,,,,,,,,
377350,Chembur,Mumbai,M. S. Snacks Center,350,2.9,80,,Chembur,57,Chinese,Indian,,,,,,,,,,,,,,,,,,,,,
377432,Salt Lake,Kolkata,Cafe Darshani,280,3.9,20,,Salt Lake,66,South Indian,,,,,,,,,,,,,,,,,,,,,,
377445,Marol Sakinaka,Mumbai,Oishi Oishi By Persian Darbar,600,2.9,80,,Marol Sakinaka,51,Chinese  Japanese  Pan-Asian  Tibetan  Asian  Beverages,,,,,,,,,,,,,,,,,,,,,,
377576,Alwarpet,Chennai,Svah Express,500,4.2,50,,Alwarpet,77,Indian,Continental,,,,,,,,,,,,,,,,,,,,,
377616,Athwa,Surat,Dilip Dabeli,250,4.2,20,,Athwa,35,Snacks,Chaat,,,,,,,,,,,,,,,,,,,,,
377625,Near Rto Pal Gam,Surat,Krazzy Chicken,300,2.9,80,,Varachha,64,Biryani,Indian,,,,,,,,,,,,,,,,,,,,,
377778,Central Kolkata,Kolkata,Suman Sweets And Snacks,300,2.9,80,,Central Kolkata,57,Sweets  Snacks,,,,,,,,,,,,,,,,,,,,,,
377818,Koramangala,Bangalore,Ruchi Virundu,250,2.9,80,,Koramangala,61,Biryani,South Indian,,,,,,,,,,,,,,,,,,,,,
377857,Kirti Nagar,Delhi,Foodiz Dhaba,300,2.9,80,,Kirti Nagar,73,Chinese,Indian,,,,,,,,,,,,,,,,,,,,,
377877,Perambur,Chennai,Ziyach Atho Kadai,200,4.2,50,,Perambur,53,Street Food,Chinese,,,,,,,,,,,,,,,,,,,,,
377889,Central Bangalore,Bangalore,Puppy'S Gastronomy,1000,2.9,80,,Central Bangalore,50,Continental,Italian,,,,,,,,,,,,,,,,,,,,,
378002,Tarnaka  Nacharam & Malkajigiri,Hyderabad,Chutney Bowl,150,4.2,500,,Tarnaka  Nacharam & Malkajigiri,61,South Indian,,,,,,,,,,,,,,,,,,,,,,
378029,Piplod,Surat,Cafe Ashiana,200,2.9,80,,Piplod,64,Fast Food,North Indian,,,,,,,,,,,,,,,,,,,,,
378076,Mehdipatnam,Hyderabad,The Hyderabad Chicken Haleem,150,3.2,20,,Mehdipatnam,53,Haleem,,,,,,,,,,,,,,,,,,,,,,
378112,Kilpauk,Chennai,Kites Pure Veg Restaurant,280,2.9,80,,Kilpauk,51,Indian,,,,,,,,,,,,,,,,,,,,,,
378117,Shivaji Nagar,Pune,Chocolate Biclate,250,4.3,50,,Shivaji Nagar,46,Bakery,Desserts,,,,,,,,,,,,,,,,,,,,,
378150,South Kolkata,Kolkata,Fiery Drumstick,300,2.9,80,,South Kolkata,72,Chinese,,,,,,,,,,,,,,,,,,,,,,
378154,Vastrapur,Ahmedabad,Smokin' Joe'S,400,3.8,50,,Vastrapur,47,Italian,Pizzas,,,,,,,,,,,,,,,,,,,,,
378157,South Kolkata,Kolkata,Zeeshan D.P. Park,250,4.4,100,,South Kolkata,68,Tandoor,Snacks,,,,,,,,,,,,,,,,,,,,,
378205,Annanagar,Chennai,The Asian Hive,300,4.3,100,,Annanagar,63,Chinese,Thai,,,,,,,,,,,,,,,,,,,,,
378321,Punjabi Bagh,Delhi,Shakespeare Cafe (Punjabi Bagh),400,2.9,80,,Punjabi Bagh,75,Indian,Tandoor,,,,,,,,,,,,,,,,,,,,,
378370,Sinhgad Road,Pune,Italian Hut,199,4.4,20,,Sinhgad Road,65,Continental,Italian,,,,,,,,,,,,,,,,,,,,,
378411,Lake Town,Kolkata,Bangaliana,200,3.8,20,,Lake Town,88,Indian,North Indian,,,,,,,,,,,,,,,,,,,,,
378436,Lake Town,Kolkata,Ketana,250,4.4,100,,Bangur Avenue,78,Indian,,,,,,,,,,,,,,,,,,,,,,
378469,North Dumdum,Kolkata,Dumghan,300,4.5,100,,North Dumdum,81,Biryani,North Eastern,,,,,,,,,,,,,,,,,,,,,
378475,Dumdum,Kolkata,Ananda Mela Confectionery,300,2.9,80,,Dumdum,75,Indian,Bakery,,,,,,,,,,,,,,,,,,,,,
378482,Salt Lake,Kolkata,Club Loca,200,2.9,80,,Salt Lake,70,Continental  Indian  Chinese,,,,,,,,,,,,,,,,,,,,,,
378508,South Kolkata,Kolkata,Gangotri Sweets And Snacks,200,4.3,100,,South Kolkata,49,Sweets  Snacks  Chaat,,,,,,,,,,,,,,,,,,,,,,
378527,Kalyani Nagar,Pune,Belly Tales,400,3.9,50,,Kalyani Nagar,59,North Indian,Chinese,,,,,,,,,,,,,,,,,,,,,
378594,Adajan,Surat,Bro Sis Fast Food Corner,350,2.9,80,,Adajan,59,Fast Food,Italian,,,,,,,,,,,,,,,,,,,,,
378719,Indiranagar,Bangalore,Cloud Kitchen Chinni Con Cook,300,2.9,80,,Indiranagar,65,Continental,Indian,,,,,,,,,,,,,,,,,,,,,
378734,T Nagar,Chennai,The Degh Story,900,2.9,80,,City Centre,80,North Indian,Biryani,,,,,,,,,,,,,,,,,,,,,
378796,Kothrud,Pune,Shivtirth Vadapav,200,3.7,20,,Kothrud,60,Indian,Snacks,,,,,,,,,,,,,,,,,,,,,
378854,Piplod,Surat,The Wrap Co,350,3.9,100,,Piplod,60,North Indian,Snacks,,,,,,,,,,,,,,,,,,,,,
378902,Piplod,Surat,Engine Cafe,200,4,50,,Piplod,61,Indian,Continental,,,,,,,,,,,,,,,,,,,,,
378921,Marol Sakinaka,Mumbai,Orange Cakes And Bakers,500,4.1,100,,Marol Sakinaka,48,Bakery,Desserts,,,,,,,,,,,,,,,,,,,,,
379007,South Kolkata,Kolkata,Tbc Bowlz,200,4.4,50,,South Kolkata,76,Indian,Chinese,,,,,,,,,,,,,,,,,,,,,
379013,Andheri East,Mumbai,Dooodly Meals,400,2.9,80,,Andheri East,52,North Indian,,,,,,,,,,,,,,,,,,,,,,
379046,Basavanagudi,Bangalore,House Of Belgian,250,2.9,80,,Basavanagudi,59,Desserts,Beverages,,,,,,,,,,,,,,,,,,,,,
379083,Perambur,Chennai,Hotel Vada Chennai,350,3.8,50,,Perambur,53,Arabian,South Indian,,,,,,,,Beverages,,,,,,,,,,,,,
379100,Shivaji Nagar,Pune,Rajmandir Ice Cream,150,4,20,,Shivaji Nagar,27,Ice Cream,Desserts,,,,,,,,,,,,,,,,,,,,,
379121,Mylapore,Chennai,The Nosh,200,2.9,80,,Mylapore,67,Fast Food,Beverages,,,,,,,,,,,,,,,,,,,,,
379173,Maninagar,Ahmedabad,Lemon Restaurant,300,2.9,80,,Maninagar,49,South Indian,Continental,,,,,,,,,,,,,,,,,,,,,
379218,Santacruz Bandra East,Mumbai,Big Binge Co,100,4.7,20,,Scruz Bandra East,53,Asian,Mexican,,,,,,,,,,,,,,,,,,,,,
379224,Annanagar,Chennai,Gita'S Homemade,200,2.9,80,,Annanagar,72,Andhra,South Indian,,,,,,,,,,,,,,,,,,,,,
379251,Malleshwaram,Bangalore,Shawarma21,150,4.3,20,,Ln Puram Srirampuram,54,Arabian,Fast Food,,,,,,,,,,,,,,,,,,,,,
379271,Bibwewadi,Pune,Surprise India - Cakes & Desserts,300,4.1,20,,Bibwewadi,77,Bakery,,,,,,,,,,,,,,,,,,,,,,
379273,Vastrapur,Ahmedabad,Haanji Amritsari Kulcha,300,3,20,,Vastrapur,47,North Indian,Snacks,,,,,,,,,,,,,,,,,,,,,
379281,Salt Lake,Kolkata,Rita'S Cafe,300,4.5,20,,Salt Lake,56,South Indian,Snacks,,,,,,,,,,,,,,,,,,,,,
379342,Alwarpet,Chennai,Flipside (Burgers And Sides),750,4.4,100,,Alwarpet,68,American,,,,,,,,,,,,,,,,,,,,,,
379359,Tarnaka Nacharam & Malkajigiri,Hyderabad,Maharashtrian Kitchen,200,2.9,80,,Tarnaka Nacharam & Malkajigiri,87,Maharashtrian,,,,,,,,,,,,,,,,,,,,,,
379495,Central Kolkata,Kolkata,Karim'S,250,4.2,100,,Central Kolkata,48,Mughlai,,,,,,,,,,,,,,,,,,,,,,
379497,Athwa,Surat,Amar Bhandari Tiffin House,200,2.9,80,,Athwa,38,Indian,Seafood,,,,,,,,,,,,,,,,,,,,,
379518,Paschim Vihar,Delhi,Durga Dosa Corner,200,4.2,100,,Paschim Vihar,44,South Indian,Chinese,,,,,,,,,,,,,,,,,,,,,
379616,Marol Sakinaka,Mumbai,New Shalimar Cold Drink House,120,2.9,80,,Marol Sakinaka,44,Desserts,South Indian,,,,,,,,,,,,,,,,,,,,,
379687,Tolichowki,Hyderabad,Fried Chicken Hub,325,4.2,100,,Tolichowki,78,Continental,,,,,,,,,,,,,,,,,,,,,,
379718,Perambur,Chennai,Adyar Vaishanava S Thattu Idli Kadai,300,4.1,100,,Perambur,62,South Indian,,,,,,,,,,,,,,,,,,,,,,
379740,Marol Sakinaka,Mumbai,Dil Ki Meal,300,4.5,50,,Marol Sakinaka,53,Combo,American,,,,,,,,,,,,,,,,,,,,,
379776,Nsp,Delhi,Hill Chillz 26,300,4.3,50,,Nsp,50,Ice Cream,Beverages,,,,,,,,,,,,,,,,,,,,,
379796,Kothapet & Dilsukhnagar,Hyderabad,Five Star And Koli Hut,120,4.7,20,,Kothapet & Dilsukhnagar,54,Indian,,,,,,,,,,,,,,,,,,,,,,
379892,Abids & Koti,Hyderabad,The Brooklyn Creamery - Healthy Ice Cream,200,3.9,20,,Abids,35,Desserts,Ice Cream,,,,,,,,,,,,,,,,,,,,,
379909,Chembur,Mumbai,Momo'S Mealbox,300,2.9,80,,Chembur,52,Chinese,Snacks,,,,,,,,,,,,,,,,,,,,,
379915,Ruby Area,Kolkata,Abar Khabo One,100,4.6,50,,Ruby Area,74,Indian,Chinese,,,,,,,,,,,,,,,,,,,,,
379942,Marol Sakinaka,Mumbai,Mega Food Court,300,4.4,50,,Marol Industrial Estate Marol Sakinaka,56,Indian,North Indian,,,,,,,,,,,,,,,,,,,,,
379995,Salt Lake,Kolkata,Byepass Dhaba,600,4.3,100,,Salt Lake,60,North Indian,Chinese,,,,,,,,,,,,,,,,,,,,,
380023,Lake Town,Kolkata,Gupta Brothers Lake Town,300,4.2,100,,Lake Town,65,Asian  Chinese  Combo  Desserts  Indian  North Indian,,,,,,,,,,,,,,,,,,,,,,
380069,Annanagar,Chennai,Sumac - Middle Eastern Medley,400,3.9,20,,5Th Street Nehru Nagar 13Th Main Road,77,Continental,Snacks,,,,,,,,,,,,,,,,,,,,,
380114,Annanagar,Chennai,Grillsmith - Flamin' Fare,400,4.3,20,,Annanagar,78,Continental,North Indian,,,,,,,,,,,,,,,,,,,,,
380118,Lake Town,Kolkata,Cookie2Nite,120,2.9,80,,Lake Town,77,Desserts  Snacks  Fast Food  Beverages  Combo,,,,,,,,,,,,,,,,,,,,,,
380177,Athwa,Surat,Food  On  Way,200,4.2,100,,Parvat Patiya,46,North Indian,Fast Food,,,,,,,,,,,,,,,,,,,,,
380189,Basavanagudi,Bangalore,The Cake House,280,4.3,20,,Basavanagudi,54,Indian,Bakery,,,,,,,,,,,,,,,,,,,,,
380243,Chembur,Mumbai,Kerala Palace,350,4.3,500,,Chembur,50,Kerala,South Indian,,,,,,,,,,,,,,,,,,,,,
380346,A.S. Rao Nagar & Sainikpuri,Hyderabad,Sri Sai Ak Tiffin Centre,200,4.2,100,,A.S. Rao Nagar & Sainikpuri,83,Indian  South Indian,,,,,,,,,,,,,,,,,,,,,,
380368,Basavanagudi,Bangalore,Mumbai Xpress,300,4.1,20,,Basavanagudi,50,Chaat,Street Food,,,,,,,,,,,,,,,,,,,,,
380396,Punjabi Bagh,Delhi,Pranav Kabab,600,2.9,80,,Punjabi Bagh,71,Indian,Chinese,,,,,,,,,,,,,,,,,,,,,
380398,Central Bangalore,Bangalore,Punjab Express,300,4.1,100,,Central Bangalore,47,North Indian,,,,,,,,,,,,,,,,,,,,,,
380461,Ruby Area,Kolkata,Nandalal Sweets,200,3.8,50,,Ruby Area,57,Sweets,,,,,,,,,,,,,,,,,,,,,,
380467,Athwa,Surat,Pizza 2000,250,3.8,20,,Sosyo Circle,36,Pizzas,Combo,,,,,,,,,,,,,,,,,,,,,
380580,Athwa,Surat,Mr. Waffle And  Momos,200,3.4,20,,Athwa,46,Chinese,Desserts,,,,,,,,,,,,,,,,,,,,,
380609,Banjara Hills,Hyderabad,Ab'S-Absolute Barbecues,500,3.5,50,,Banjara Hills,70,Barbecue,Biryani,,,,,,,,,,,,,,,,,,,,,
380632,Uppal,Hyderabad,Waffee & Co,200,4.4,50,,Uppal,63,Desserts,Waffle,,,,,,,,,,,,,,,,,,,,,
380638,Kothrud,Pune,Pimlico Kothrud,800,4.5,100,,Kothrud,57,Continental,Indian,,,,,,,,,,,,,,,,,,,,,
380686,Malleshwaram,Bangalore,Pastries Park,100,2.9,80,,Malleshwaram,64,Bakery,Desserts,,,,,,,,,,,,,,,,,,,,,
380710,Alipore,Kolkata,Utsaav,300,2.9,80,,Alipore,91,Chinese,,,,,,,,,,,,,,,,,,,,,,
380756,Basavanagudi,Bangalore,Gama Gama Hotel,150,4.4,100,,Basavanagudi,55,Street Food,South Indian,,,,,,,,,,,,,,,,,,,,,
380796,Tolichowki,Hyderabad,Galaxy Paradise,250,3.6,20,,Tolichowki,69,Biryani,Chinese,,,,,,,,,,,,,,,,,,,,,
380800,Kidderpore,Kolkata,New Chaturbhuj Mistanna Bhandar,200,4.4,50,,Kidderpore,57,Sweets  Snacks,,,,,,,,,,,,,,,,,,,,,,
380806,Kharkhana & Trimulgherry,Hyderabad,Balaji Jainarayan Mithai Bhandar,300,3.8,20,,Kharkhana & Trimulgherry,69,Sweets  Snacks  Bengali,,,,,,,,,,,,,,,,,,,,,,
380837,Kothrud,Pune,Gypsy Caterers,500,2.9,80,,Kothrud,60,Indian,,,,,,,,,,,,,,,,,,,,,,
381004,Jadavpur,Kolkata,Yummy Express,200,2.9,80,,Jadavpur,84,American,Beverages,,,,,,,,,,,,,,,,,,,,,
381037,South Kolkata,Kolkata,Hot Spring Kitchen And Lounge,500,2.9,80,,South Kolkata,79,Chinese,,,,,,,,,,,,,,,,,,,,,,
381056,Ruby Area,Kolkata,The Parking,200,4.3,50,,Ruby Area,73,Chinese,Tandoor,,,,,,,,,,,,,,,,,,,,,
381060,Chennai,Chennai,Fb Cakes Royapuram,200,4.1,100,,Royapuram,62,Bakery,,,,,,,,,,,,,,,,,,,,,,
381076,Kothrud,Pune,Origins,1600,4.5,20,,Kothrud,66,Thai,Indonesian,,,,,,,,,,,,,,,,,,,,,
381153,Banjara Hills,Hyderabad,The Bedford Bakehouse And Tearoom,500,2.9,80,,Banjara Hills,74,Continental,,,,,,,,,,,,,,,,,,,,,,
381206,Rajajinagar,Bangalore,Friends Chinese Corner,200,2.9,80,,Rajajinagar,61,Chinese,Kebabs,,,,,,,,,,,,,,,,,,,,,
381216,Scruz Bandra East,Mumbai,Vinanjay Family Restaurant &Bar,350,2.9,80,,Scruz Bandra East,41,Indian  Chinese  South Indian  Biryani  Tandoor  Snacks,,,,,,,,,,,,,,,,,,,,,,
381248,Kurla,Mumbai,Express Chinese,250,3.1,20,,Juhu,43,Chinese,,,,,,,,,,,,,,,,,,,,,,
381284,Naranpura,Ahmedabad,Flourish Lounge Cafe,200,2.9,80,,Naranpura,52,Beverages,Ice Cream,,,,,,,,,,,,,,,,,,,,,
381293,Ameerpet,Hyderabad,Abhiruchi Swagruha Foods,250,4.5,100,,Ameerpet,62,Sweets  Snacks,,,,,,,,,,,,,,,,,,,,,,
381296,Juhu,Mumbai,99 Chinese,250,2.9,80,,Juhu,38,Chinese,,,,,,,,,,,,,,,,,,,,,,
381298,Kurla,Mumbai,Chinese Adda,250,2.9,80,,Juhu,44,Chinese,,,,,,,,,,,,,,,,,,,,,,
381309,Piplod,Surat,La Festa,500,3.7,20,,Vesu,58,Pizzas,Chinese,,,,,,,,,,,,,,,,,,,,,
381312,Kurla,Mumbai,Bhot Hard Chinese,250,2.9,80,,Juhu,40,Chinese,,,,,,,,,,,,,,,,,,,,,,
381318,Piplod,Surat,Iconic Food Victory,300,2.9,80,,Piplod,65,Chinese,North Indian,,,,,,,,,,,,,,,,,,,,,
381333,Juhu,Mumbai,Vista Fast Food,250,2.9,80,,Juhu,39,Chinese,Indian,,,,,,,,,,,,,,,,,,,,,
381334,Kurla,Mumbai,Papa Pizza,250,2.9,80,,Juhu,39,Indian,Chinese,,,,,,,,,,,,,,,,,,,,,
381336,Rohini,Delhi,Healthy Tree,350,4.1,100,,Rohini,46,Beverages,Healthy Food,,,,,,,,,,,,,,,,,,,,,
381339,Chembur,Mumbai,Appetite Chinese Food,300,4.3,20,,Chembur,52,Chinese,,,,,,,,,,,,,,,,,,,,,,
381343,Nallakunta & Vidyanagar,Hyderabad,Tasty Inn Hyderabadi Biryani,250,2.9,80,,Nallakunta & Vidyanagar,43,Biryani,Indian,,,,,,,,,,,,,,,,,,,,,
381460,Jadavpur,Kolkata,Shandar Chinese Kitchen,300,4.4,100,,Jadavpur,88,Chinese,Snacks,,,,,,,,,,,,,,,,,,,,,
381488,Jadavpur,Kolkata,The Kindest Biryani,200,2.9,80,,Jadavpur,84,Indian,,,,,,,,,,,,,,,,,,,,,,
381535,Shivaji Nagar,Pune,Terrasinne Food Corp.Llp,600,2.9,80,,Shivaji Nagar,51,Indian,,,,,,,,,,,,,,,,,,,,,,
381553,Basavanagudi,Bangalore,Uttara Karnatakadha Jolada Rotti Mattu Chapati Angadi,100,4.3,100,,Basavanagudi,49,South Indian,Snacks,,,,,,,,,,,,,,,,,,,,,
381612,Nallakunta & Vidyanagar,Hyderabad,Chickden,250,4.1,20,,Nallakunta & Vidyanagar,44,Indian,Arabian,,,,,,,,,,,,,,,,,,,,,
381638,South Kolkata,Kolkata,Little Asia,300,4.5,100,,Alipore,73,Chinese,Fast Food,,,,,,,,,,,,,,,,,,,,,
381671,Rohini,Delhi,Standard Ice Cream(Rohini Sector-6 Ayodhya Chowk Wale),150,4,50,,Rohini,25,Street Food,Desserts,,,,,,,,,,,,,,,,,,,,,
381688,Ghatkopar Vikhroli,Mumbai,Bff Bombay French Fries,300,2.9,80,,Ghatkopar Vikhroli,55,Continental,Desserts,,,,,,,,,,,,,,,,,,,,,
381792,Nungambakkam,Chennai,The Break Room,300,2.9,80,,Nungambakkam,51,Beverages,Snacks,,,,,,,,,,,,,,,,,,,,,
381804,Annanagar,Chennai,Abang Raju'S Nasi Goreng,350,2.9,80,,Annanagar,75,Singaporean,Malaysian,,,,,,,,,,,,,,,,,,,,,
381825,Royapettah,Chennai,The New Moghal Biriyani,300,2.9,80,,Royapettah,44,Biryani,Indian,,,,,,,,,,,,,,,,,,,,,
381838,South Kolkata,Kolkata,37 Relish Route,200,2.9,80,,South Kolkata,82,Bengali,Continental,,,,,,,,,,,,,,,,,,,,,
381896,Piplod,Surat,Thali Central,350,4.1,100,,Piplod,57,Biryani,North Indian,,,,,,,,,,,,,,,,,,,,,
381901,Indiranagar,Bangalore,Raffaele'S Ristorante Pizzeria,800,4.3,100,,Indiranagar,60,Pizzas,Continental,,,,,,,,,,,,,,,,,,,,,
381906,Marol Sakinaka,Mumbai,The Health Factory,600,2.9,80,,Marol Sakinaka,42,Healthy Food,,,,,,,,,,,,,,,,,,,,,,
381965,Kothrud,Pune,Rambo'S Biryani House,350,2.9,80,,Kothrud,45,Indian,Kebabs,,,,,,,,,,,,,,,,,,,,,
382138,Dumdum,Kolkata,Ebowl,300,4.3,100,,Dumdum,69,Biryani,Indian,,,,,,,,,,,,,,,,,,,,,
382190,Kilpauk,Chennai,Chai Garden,200,2.9,80,,Kodumbakkam,63,South Indian,Beverages,,,,,,,,,,,,,,,,,,,,,
